round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
13,1,0.67097,0.69222,0.70307,0.66954,0.67097,0.67097,0.67097,2697.0,2356.0,3282.0,576.0,62.0,603.0,2495.0,69.0,0.20595,0.47328,2635.0,1753.0,787.0,507.0,0.77226,0.83864,0.56632,0.36536
14,0,0.6327,0.31635,0.5,0.38752,0.6327,0.6327,0.6327,0.0,0.0,5638.0,3273.0,0.0,0.0,3098.0,131.0,0.0,0.0,0.0,0.0,2540.0,3142.0,0.0,0.0,0.0,0.0
14,1,0.69005,0.69241,0.70693,0.68521,0.69005,0.69005,0.69005,2522.0,2011.0,3627.0,751.0,51.0,452.0,2646.0,80.0,0.15578,0.38931,2471.0,1559.0,981.0,671.0,0.70926,0.78644,0.55348,0.39713
15,0,0.6327,0.31635,0.5,0.38752,0.6327,0.6327,0.6327,0.0,0.0,5638.0,3273.0,0.0,0.0,3098.0,131.0,0.0,0.0,0.0,0.0,2540.0,3142.0,0.0,0.0,0.0,0.0
15,1,0.69667,0.68865,0.70204,0.68806,0.69667,0.69667,0.69667,2364.0,1794.0,3844.0,909.0,50.0,395.0,2703.0,81.0,0.13781,0.38168,2314.0,1399.0,1141.0,828.0,0.65347,0.73647,0.51565,0.35479
16,0,0.6327,0.31635,0.5,0.38752,0.6327,0.6327,0.6327,0.0,0.0,5638.0,3273.0,0.0,0.0,3098.0,131.0,0.0,0.0,0.0,0.0,2540.0,3142.0,0.0,0.0,0.0,0.0
16,1,0.69835,0.68867,0.70157,0.68893,0.69835,0.69835,0.69835,2336.0,1751.0,3887.0,937.0,39.0,363.0,2735.0,92.0,0.1245,0.29771,2297.0,1388.0,1152.0,845.0,0.64854,0.73106,0.52404,0.43335
17,0,0.6327,0.31635,0.5,0.38752,0.6327,0.6327,0.6327,0.0,0.0,5638.0,3273.0,0.0,0.0,3098.0,131.0,0.0,0.0,0.0,0.0,2540.0,3142.0,0.0,0.0,0.0,0.0
17,1,0.69487,0.69371,0.70837,0.68902,0.69487,0.69487,0.69487,2485.0,1931.0,3707.0,788.0,48.0,422.0,2676.0,83.0,0.14556,0.36641,2437.0,1509.0,1031.0,705.0,0.69447,0.77562,0.54892,0.40921
18,0,0.6327,0.31635,0.5,0.38752,0.6327,0.6327,0.6327,0.0,0.0,5638.0,3273.0,0.0,0.0,3098.0,131.0,0.0,0.0,0.0,0.0,2540.0,3142.0,0.0,0.0,0.0,0.0
18,1,0.63248,0.68633,0.68374,0.63243,0.63248,0.63248,0.63248,2870.0,2872.0,2766.0,403.0,72.0,906.0,2192.0,59.0,0.30288,0.54962,2798.0,1966.0,574.0,344.0,0.83844,0.89052,0.53556,0.3409
19,0,0.6327,0.31635,0.5,0.38752,0.6327,0.6327,0.6327,0.0,0.0,5638.0,3273.0,0.0,0.0,3098.0,131.0,0.0,0.0,0.0,0.0,2540.0,3142.0,0.0,0.0,0.0,0.0
19,1,0.66525,0.6953,0.70335,0.66462,0.66525,0.66525,0.66525,2772.0,2482.0,3156.0,501.0,58.0,655.0,2443.0,73.0,0.22081,0.44275,2714.0,1827.0,713.0,428.0,0.79919,0.86378,0.57838,0.42103
20,0,0.6327,0.31635,0.5,0.38752,0.6327,0.6327,0.6327,0.0,0.0,5638.0,3273.0,0.0,0.0,3098.0,131.0,0.0,0.0,0.0,0.0,2540.0,3142.0,0.0,0.0,0.0,0.0
20,1,0.65346,0.68019,0.68859,0.65258,0.65346,0.65346,0.65346,2687.0,2502.0,3136.0,586.0,64.0,742.0,2356.0,67.0,0.24961,0.48855,2623.0,1760.0,780.0,519.0,0.77138,0.83482,0.52177,0.34627
